timestamp,date,controller,actual_load,forecast_load,charge,discharge,soc,soc_start,soc_end,realized_grid_load,optimized_forecast_grid_load,battery_size,solver_status
2017-12-03 04:00:00,2017-12-03,LightGBM,413.0000000000,409.7361015415,5.8597173271,0.0000000000,372.7371272295,367.1781112700,372.7371272295,418.8597173271,415.5958188686,Medium,0: optimal
2017-12-03 05:00:00,2017-12-03,LightGBM,410.0000000000,409.5094345106,6.0863843580,0.0000000000,378.5111784154,372.7371272295,378.5111784154,416.0863843580,415.5958188686,Medium,0: optimal
2017-12-03 06:00:00,2017-12-03,LightGBM,411.0000000000,408.3408589479,7.2549599207,0.0000000000,385.3938377202,378.5111784154,385.3938377202,418.2549599207,415.5958188686,Medium,0: optimal
2017-12-03 07:00:00,2017-12-03,LightGBM,410.0000000000,408.5663359828,7.0294828858,0.0000000000,392.0625907279,385.3938377202,392.0625907279,417.0294828858,415.5958188686,Medium,0: optimal
2017-12-03 08:00:00,2017-12-03,LightGBM,409.0000000000,408.0661022549,7.5297166137,0.0000000000,399.2059071184,392.0625907279,399.2059071184,416.5297166137,415.5958188686,Medium,0: optimal
2017-12-03 09:00:00,2017-12-03,LightGBM,411.0000000000,408.4478444594,7.1479744092,0.0000000000,405.9870710553,399.2059071184,405.9870710553,418.1479744092,415.5958188686,Medium,0: optimal
2017-12-03 10:00:00,2017-12-03,LightGBM,413.0000000000,409.7069468921,5.8888719765,0.0000000000,411.5737455437,405.9870710553,411.5737455437,418.8888719765,415.5958188686,Medium,0: optimal
2017-12-03 11:00:00,2017-12-03,LightGBM,414.0000000000,416.1535397267,0.0000000000,0.5577208581,410.9858561404,411.5737455437,410.9858561404,413.4422791419,415.5958188686,Medium,0: optimal
2017-12-03 12:00:00,2017-12-03,LightGBM,419.0000000000,416.0777008312,0.0000000000,0.4818819626,410.4779079520,410.9858561404,410.4779079520,418.5181180374,415.5958188686,Medium,0: optimal
2017-12-03 13:00:00,2017-12-03,LightGBM,420.0000000000,418.4360692490,0.0000000000,2.8402503804,407.4840211763,410.4779079520,407.4840211763,417.1597496196,415.5958188686,Medium,0: optimal
2017-12-03 14:00:00,2017-12-03,LightGBM,424.0000000000,423.3785231415,0.0000000000,7.7827042729,399.2803305570,407.4840211763,399.2803305570,416.2172957271,415.5958188686,Medium,0: optimal
